ensembl_gene_id,hgnc_symbol,description,gene_biotype,chromosome_name,start_position,end_position
ENSG00000173124,ACSM6,acyl-CoA synthetase medium-chain family member 6 [Source:HGNC Symbol;Acc:HGNC:31665],protein_coding,10,95194200,95228928
ENSG00000154930,ACSS1,acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091],protein_coding,20,25006230,25058980
ENSG00000131069,ACSS2,acyl-CoA synthetase short-chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814],protein_coding,20,34872146,34927962
ENSG00000111058,ACSS3,acyl-CoA synthetase short-chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723],protein_coding,12,80936414,81261205
ENSG00000143632,ACTA1,"actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]",protein_coding,1,229431245,229434098
ENSG00000107796,ACTA2,"actin, alpha 2, smooth muscle, aorta [Source:HGNC Symbol;Acc:HGNC:130]",protein_coding,10,88935074,88991390
ENSG00000075624,ACTB,"actin, beta [Source:HGNC Symbol;Acc:HGNC:132]",protein_coding,7,5527151,5563784
ENSG00000169067,ACTBL2,"actin, beta-like 2 [Source:HGNC Symbol;Acc:HGNC:17780]",protein_coding,5,57480016,57482809
ENSG00000159251,ACTC1,"actin, alpha, cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]",protein_coding,15,34788096,34796139
ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],protein_coding,17,81509971,81523847
ENSG00000163017,ACTG2,"actin, gamma 2, smooth muscle, enteric [Source:HGNC Symbol;Acc:HGNC:145]",protein_coding,2,73892314,73919865
ENSG00000182584,ACTL10,actin-like 10 [Source:HGNC Symbol;Acc:HGNC:16127],protein_coding,20,33666498,33668525
ENSG00000136518,ACTL6A,actin-like 6A [Source:HGNC Symbol;Acc:HGNC:24124],protein_coding,3,179562880,179588408
ENSG00000077080,ACTL6B,actin-like 6B [Source:HGNC Symbol;Acc:HGNC:160],protein_coding,7,100643097,100656461
ENSG00000148156,ACTL7B,actin-like 7B [Source:HGNC Symbol;Acc:HGNC:162],protein_coding,9,108854589,108856967
ENSG00000117148,ACTL8,actin-like 8 [Source:HGNC Symbol;Acc:HGNC:24018],protein_coding,1,17755313,17827063
ENSG00000072110,ACTN1,"actinin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]",protein_coding,14,68874143,68979440
ENSG00000077522,ACTN2,"actinin, alpha 2 [Source:HGNC Symbol;Acc:HGNC:164]",protein_coding,1,236686454,236764631
ENSG00000248746,ACTN3,"actinin, alpha 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:165]",protein_coding,11,66546395,66563329
ENSG00000130402,ACTN4,"actinin, alpha 4 [Source:HGNC Symbol;Acc:HGNC:166]",protein_coding,19,38647649,38731583
ENSG00000131966,ACTR10,actin-related protein 10 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:17372],protein_coding,14,58200080,58235636
ENSG00000138107,ACTR1A,"ARP1 actin-related protein 1 homolog A, centractin alpha (yeast) [Source:HGNC Symbol;Acc:HGNC:167]",protein_coding,10,102479229,102502711
ENSG00000115073,ACTR1B,"ARP1 actin-related protein 1 homolog B, centractin beta (yeast) [Source:HGNC Symbol;Acc:HGNC:168]",protein_coding,2,97655963,97664107
ENSG00000138071,ACTR2,ARP2 actin-related protein 2 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:169],protein_coding,2,65227753,65271253
ENSG00000115091,ACTR3,ARP3 actin-related protein 3 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:170],protein_coding,2,113889960,113962596
ENSG00000133627,ACTR3B,ARP3 actin-related protein 3 homolog B (yeast) [Source:HGNC Symbol;Acc:HGNC:17256],protein_coding,7,152759749,152855378
ENSG00000106526,ACTR3C,ARP3 actin-related protein 3 homolog C (yeast) [Source:HGNC Symbol;Acc:HGNC:37282],protein_coding,7,150243916,150323725
ENSG00000101442,ACTR5,ARP5 actin-related protein 5 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:14671],protein_coding,20,38748442,38772520
ENSG00000075089,ACTR6,ARP6 actin-related protein 6 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:24025],protein_coding,12,100199122,100241865
ENSG00000113812,ACTR8,ARP8 actin-related protein 8 homolog (yeast) [Source:HGNC Symbol;Acc:HGNC:14672],protein_coding,3,53867066,53882202
ENSG00000184378,ACTRT3,actin-related protein T3 [Source:HGNC Symbol;Acc:HGNC:24022],protein_coding,3,169766921,169769895
ENSG00000115170,ACVR1,"activin A receptor, type I [Source:HGNC Symbol;Acc:HGNC:171]",protein_coding,2,157736444,157875862
ENSG00000135503,ACVR1B,"activin A receptor, type IB [Source:HGNC Symbol;Acc:HGNC:172]",protein_coding,12,51951667,51997078
ENSG00000123612,ACVR1C,"activin A receptor, type IC [Source:HGNC Symbol;Acc:HGNC:18123]",protein_coding,2,157526767,157629005
ENSG00000121989,ACVR2A,"activin A receptor, type IIA [Source:HGNC Symbol;Acc:HGNC:173]",protein_coding,2,147844517,147930826
ENSG00000114739,ACVR2B,"activin A receptor, type IIB [Source:HGNC Symbol;Acc:HGNC:174]",protein_coding,3,38453851,38493142
ENSG00000139567,ACVRL1,activin A receptor type II-like 1 [Source:HGNC Symbol;Acc:HGNC:175],protein_coding,12,51906908,51923361
ENSG00000243989,ACY1,aminoacylase 1 [Source:HGNC Symbol;Acc:HGNC:177],protein_coding,3,51983340,51989197
ENSG00000132744,ACY3,aminoacylase 3 [Source:HGNC Symbol;Acc:HGNC:24104],protein_coding,11,67642555,67650659
ENSG00000119640,ACYP1,"acylphosphatase 1, erythrocyte (common) type [Source:HGNC Symbol;Acc:HGNC:179]",protein_coding,14,75053221,75069483
ENSG00000170634,ACYP2,"acylphosphatase 2, muscle type [Source:HGNC Symbol;Acc:HGNC:180]",protein_coding,2,53970838,54305300
ENSG00000196839,ADA,adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186],protein_coding,20,44619522,44652233
ENSG00000164113,ADAD1,adenosine deaminase domain containing 1 (testis-specific) [Source:HGNC Symbol;Acc:HGNC:30713],protein_coding,4,122378966,122429802
ENSG00000140955,ADAD2,adenosine deaminase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30714],protein_coding,16,84191138,84197168
ENSG00000168803,ADAL,adenosine deaminase-like [Source:HGNC Symbol;Acc:HGNC:31853],protein_coding,15,43330674,43354555
ENSG00000137845,ADAM10,ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188],protein_coding,15,58588807,58749978
ENSG00000073670,ADAM11,ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189],protein_coding,17,44759031,44781846
ENSG00000148848,ADAM12,ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190],protein_coding,10,126012381,126388455
ENSG00000143537,ADAM15,ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193],protein_coding,1,155050566,155062775
ENSG00000151694,ADAM17,ADAM metallopeptidase domain 17 [Source:HGNC Symbol;Acc:HGNC:195],protein_coding,2,9488486,9555792
ENSG00000135074,ADAM19,ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197],protein_coding,5,157395534,157575775
ENSG00000134007,ADAM20,ADAM metallopeptidase domain 20 [Source:HGNC Symbol;Acc:HGNC:199],protein_coding,14,70522358,70535015
ENSG00000139985,ADAM21,ADAM metallopeptidase domain 21 [Source:HGNC Symbol;Acc:HGNC:200],protein_coding,14,70452157,70459899
ENSG00000008277,ADAM22,ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201],protein_coding,7,87934143,88202889
ENSG00000114948,ADAM23,ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202],protein_coding,2,206443539,206621130
ENSG00000042980,ADAM28,ADAM metallopeptidase domain 28 [Source:HGNC Symbol;Acc:HGNC:206],protein_coding,8,24294040,24359018
ENSG00000168594,ADAM29,ADAM metallopeptidase domain 29 [Source:HGNC Symbol;Acc:HGNC:207],protein_coding,4,174829668,174978180
ENSG00000197140,ADAM32,ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479],protein_coding,8,39106990,39284911
ENSG00000149451,ADAM33,ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478],protein_coding,20,3667965,3682246
ENSG00000151651,ADAM8,ADAM metallopeptidase domain 8 [Source:HGNC Symbol;Acc:HGNC:215],protein_coding,10,133262403,133276868
ENSG00000168615,ADAM9,ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216],protein_coding,8,38996869,39105144
ENSG00000134028,ADAMDEC1,"ADAM-like, decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]",protein_coding,8,24384285,24406013
ENSG00000154734,ADAMTS1,"ADAM metallopeptidase with thrombospondin type 1 motif, 1 [Source:HGNC Symbol;Acc:HGNC:217]",protein_coding,21,26835747,26845409
ENSG00000142303,ADAMTS10,"ADAM metallopeptidase with thrombospondin type 1 motif, 10 [Source:HGNC Symbol;Acc:HGNC:13201]",protein_coding,19,8580242,8610735
ENSG00000151388,ADAMTS12,"ADAM metallopeptidase with thrombospondin type 1 motif, 12 [Source:HGNC Symbol;Acc:HGNC:14605]",protein_coding,5,33523535,33892192
ENSG00000160323,ADAMTS13,"ADAM metallopeptidase with thrombospondin type 1 motif, 13 [Source:HGNC Symbol;Acc:HGNC:1366]",protein_coding,9,133414358,133459402
ENSG00000138316,ADAMTS14,"ADAM metallopeptidase with thrombospondin type 1 motif, 14 [Source:HGNC Symbol;Acc:HGNC:14899]",protein_coding,10,70672803,70762441
ENSG00000166106,ADAMTS15,"ADAM metallopeptidase with thrombospondin type 1 motif, 15 [Source:HGNC Symbol;Acc:HGNC:16305]",protein_coding,11,130448974,130476641
ENSG00000145536,ADAMTS16,"ADAM metallopeptidase with thrombospondin type 1 motif, 16 [Source:HGNC Symbol;Acc:HGNC:17108]",protein_coding,5,5140330,5320304
ENSG00000140470,ADAMTS17,"ADAM metallopeptidase with thrombospondin type 1 motif, 17 [Source:HGNC Symbol;Acc:HGNC:17109]",protein_coding,15,99971589,100342005
ENSG00000140873,ADAMTS18,"ADAM metallopeptidase with thrombospondin type 1 motif, 18 [Source:HGNC Symbol;Acc:HGNC:17110]",protein_coding,16,77247813,77435114
ENSG00000145808,ADAMTS19,"ADAM metallopeptidase with thrombospondin type 1 motif, 19 [Source:HGNC Symbol;Acc:HGNC:17111]",protein_coding,5,129460265,129738683
ENSG00000087116,ADAMTS2,"ADAM metallopeptidase with thrombospondin type 1 motif, 2 [Source:HGNC Symbol;Acc:HGNC:218]",protein_coding,5,179110851,179345430
ENSG00000173157,ADAMTS20,"ADAM metallopeptidase with thrombospondin type 1 motif, 20 [Source:HGNC Symbol;Acc:HGNC:17178]",protein_coding,12,43353866,43551921
ENSG00000156140,ADAMTS3,"ADAM metallopeptidase with thrombospondin type 1 motif, 3 [Source:HGNC Symbol;Acc:HGNC:219]",protein_coding,4,72280969,72568799
ENSG00000158859,ADAMTS4,"ADAM metallopeptidase with thrombospondin type 1 motif, 4 [Source:HGNC Symbol;Acc:HGNC:220]",protein_coding,1,161184308,161199056
ENSG00000154736,ADAMTS5,"ADAM metallopeptidase with thrombospondin type 1 motif, 5 [Source:HGNC Symbol;Acc:HGNC:221]",protein_coding,21,26917912,26966513
ENSG00000049192,ADAMTS6,"ADAM metallopeptidase with thrombospondin type 1 motif, 6 [Source:HGNC Symbol;Acc:HGNC:222]",protein_coding,5,65148736,65481920
ENSG00000136378,ADAMTS7,"ADAM metallopeptidase with thrombospondin type 1 motif, 7 [Source:HGNC Symbol;Acc:HGNC:223]",protein_coding,15,78759203,78811431
ENSG00000134917,ADAMTS8,"ADAM metallopeptidase with thrombospondin type 1 motif, 8 [Source:HGNC Symbol;Acc:HGNC:224]",protein_coding,11,130404925,130428993
ENSG00000163638,ADAMTS9,"ADAM metallopeptidase with thrombospondin type 1 motif, 9 [Source:HGNC Symbol;Acc:HGNC:13202]",protein_coding,3,64515654,64688000
ENSG00000178031,ADAMTSL1,ADAMTS-like 1 [Source:HGNC Symbol;Acc:HGNC:14632],protein_coding,9,18473894,18910950
ENSG00000197859,ADAMTSL2,ADAMTS-like 2 [Source:HGNC Symbol;Acc:HGNC:14631],protein_coding,9,133532164,133575519
ENSG00000156218,ADAMTSL3,ADAMTS-like 3 [Source:HGNC Symbol;Acc:HGNC:14633],protein_coding,15,83654086,84039842
ENSG00000143382,ADAMTSL4,ADAMTS-like 4 [Source:HGNC Symbol;Acc:HGNC:19706],protein_coding,1,150549369,150560937
ENSG00000185761,ADAMTSL5,ADAMTS-like 5 [Source:HGNC Symbol;Acc:HGNC:27912],protein_coding,19,1505018,1513604
ENSG00000105963,ADAP1,ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486],protein_coding,7,897901,955407
ENSG00000184060,ADAP2,ArfGAP with dual PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16487],protein_coding,17,30906344,30959322
ENSG00000160710,ADAR,"adenosine deaminase, RNA-specific [Source:HGNC Symbol;Acc:HGNC:225]",protein_coding,1,154582062,154627999
ENSG00000197381,ADARB1,"adenosine deaminase, RNA-specific, B1 [Source:HGNC Symbol;Acc:HGNC:226]",protein_coding,21,45073853,45226560
ENSG00000185736,ADARB2,"adenosine deaminase, RNA-specific, B2 (non-functional) [Source:HGNC Symbol;Acc:HGNC:227]",protein_coding,10,1177318,1737476
ENSG00000065457,ADAT1,"adenosine deaminase, tRNA-specific 1 [Source:HGNC Symbol;Acc:HGNC:228]",protein_coding,16,75596981,75623300
ENSG00000189007,ADAT2,"adenosine deaminase, tRNA-specific 2 [Source:HGNC Symbol;Acc:HGNC:21172]",protein_coding,6,143422832,143450673
ENSG00000213638,ADAT3,"adenosine deaminase, tRNA-specific 3 [Source:HGNC Symbol;Acc:HGNC:25151]",protein_coding,19,1905378,1913447
ENSG00000063761,ADCK1,aarF domain containing kinase 1 [Source:HGNC Symbol;Acc:HGNC:19038],protein_coding,14,77800083,77935012
ENSG00000133597,ADCK2,aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039],protein_coding,7,140673153,140696261
ENSG00000163050,ADCK3,aarF domain containing kinase 3 [Source:HGNC Symbol;Acc:HGNC:16812],protein_coding,1,226897536,226987545
ENSG00000123815,ADCK4,aarF domain containing kinase 4 [Source:HGNC Symbol;Acc:HGNC:19041],protein_coding,19,40691529,40718207
ENSG00000173137,ADCK5,aarF domain containing kinase 5 [Source:HGNC Symbol;Acc:HGNC:21738],protein_coding,8,144373101,144393242
ENSG00000164742,ADCY1,adenylate cyclase 1 (brain) [Source:HGNC Symbol;Acc:HGNC:232],protein_coding,7,45574140,45723116
ENSG00000143199,ADCY10,adenylate cyclase 10 (soluble) [Source:HGNC Symbol;Acc:HGNC:21285],protein_coding,1,167809388,167914215
ENSG00000078295,ADCY2,adenylate cyclase 2 (brain) [Source:HGNC Symbol;Acc:HGNC:233],protein_coding,5,7396208,7830081
ENSG00000138031,ADCY3,adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234],protein_coding,2,24819169,24919839
ENSG00000129467,ADCY4,adenylate cyclase 4 [Source:HGNC Symbol;Acc:HGNC:235],protein_coding,14,24318349,24335093
ENSG00000173175,ADCY5,adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236],protein_coding,3,123282296,123449758
ENSG00000174233,ADCY6,adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237],protein_coding,12,48766194,48789037
ENSG00000121281,ADCY7,adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238],protein_coding,16,50246137,50318135
ENSG00000162104,ADCY9,adenylate cyclase 9 [Source:HGNC Symbol;Acc:HGNC:240],protein_coding,16,3953387,4116185
ENSG00000141433,ADCYAP1,adenylate cyclase activating polypeptide 1 (pituitary) [Source:HGNC Symbol;Acc:HGNC:241],protein_coding,18,904943,912172
ENSG00000078549,ADCYAP1R1,adenylate cyclase activating polypeptide 1 (pituitary) receptor type I [Source:HGNC Symbol;Acc:HGNC:242],protein_coding,7,31052461,31111479
ENSG00000087274,ADD1,adducin 1 (alpha) [Source:HGNC Symbol;Acc:HGNC:243],protein_coding,4,2843857,2930076
ENSG00000075340,ADD2,adducin 2 (beta) [Source:HGNC Symbol;Acc:HGNC:244],protein_coding,2,70607618,70768225
ENSG00000148700,ADD3,adducin 3 (gamma) [Source:HGNC Symbol;Acc:HGNC:245],protein_coding,10,109996368,110135565
ENSG00000118492,ADGB,androglobin [Source:HGNC Symbol;Acc:HGNC:21212],protein_coding,6,146598965,146815462
ENSG00000197177,ADGRA1,adhesion G protein-coupled receptor A1 [Source:HGNC Symbol;Acc:HGNC:13838],protein_coding,10,133070929,133131675
ENSG00000020181,ADGRA2,adhesion G protein-coupled receptor A2 [Source:HGNC Symbol;Acc:HGNC:17849],protein_coding,8,37784191,37844896
ENSG00000152990,ADGRA3,adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839],protein_coding,4,22345071,22516054
ENSG00000181790,ADGRB1,adhesion G protein-coupled receptor B1 [Source:HGNC Symbol;Acc:HGNC:943],protein_coding,8,142449430,142545009
ENSG00000121753,ADGRB2,adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944],protein_coding,1,31727117,31764893
ENSG00000135298,ADGRB3,adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945],protein_coding,6,68635367,69389511
ENSG00000111452,ADGRD1,adhesion G protein-coupled receptor D1 [Source:HGNC Symbol;Acc:HGNC:19893],protein_coding,12,130953907,131141469
ENSG00000180264,ADGRD2,adhesion G protein-coupled receptor D2 [Source:HGNC Symbol;Acc:HGNC:18651],protein_coding,9,124451600,124478589
ENSG00000174837,ADGRE1,adhesion G protein-coupled receptor E1 [Source:HGNC Symbol;Acc:HGNC:3336],protein_coding,19,6887566,6940459
ENSG00000127507,ADGRE2,adhesion G protein-coupled receptor E2 [Source:HGNC Symbol;Acc:HGNC:3337],protein_coding,19,14732393,14778541
ENSG00000131355,ADGRE3,adhesion G protein-coupled receptor E3 [Source:HGNC Symbol;Acc:HGNC:23647],protein_coding,19,14619117,14690027
ENSG00000123146,ADGRE5,adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711],protein_coding,19,14380501,14408725
ENSG00000153292,ADGRF1,adhesion G protein-coupled receptor F1 [Source:HGNC Symbol;Acc:HGNC:18990],protein_coding,6,46997703,47042363
ENSG00000164393,ADGRF2,adhesion G protein-coupled receptor F2 [Source:HGNC Symbol;Acc:HGNC:18991],protein_coding,6,47656436,47697797
ENSG00000173567,ADGRF3,adhesion G protein-coupled receptor F3 [Source:HGNC Symbol;Acc:HGNC:18989],protein_coding,2,26308173,26346817
ENSG00000153294,ADGRF4,adhesion G protein-coupled receptor F4 [Source:HGNC Symbol;Acc:HGNC:19011],protein_coding,6,47685864,47722021
ENSG00000069122,ADGRF5,adhesion G protein-coupled receptor F5 [Source:HGNC Symbol;Acc:HGNC:19030],protein_coding,6,46852512,46954943
ENSG00000205336,ADGRG1,adhesion G protein-coupled receptor G1 [Source:HGNC Symbol;Acc:HGNC:4512],protein_coding,16,57610652,57665580
ENSG00000173698,ADGRG2,adhesion G protein-coupled receptor G2 [Source:HGNC Symbol;Acc:HGNC:4516],protein_coding,X,18989309,19122637
ENSG00000182885,ADGRG3,adhesion G protein-coupled receptor G3 [Source:HGNC Symbol;Acc:HGNC:13728],protein_coding,16,57668187,57689378
ENSG00000156920,ADGRG4,adhesion G protein-coupled receptor G4 [Source:HGNC Symbol;Acc:HGNC:18992],protein_coding,X,136300963,136416888
ENSG00000159618,ADGRG5,adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010],protein_coding,16,57542421,57591681
ENSG00000112414,ADGRG6,adhesion G protein-coupled receptor G6 [Source:HGNC Symbol;Acc:HGNC:13841],protein_coding,6,142301854,142446266
ENSG00000144820,ADGRG7,adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241],protein_coding,3,100609589,100695479
ENSG00000072071,ADGRL1,adhesion G protein-coupled receptor L1 [Source:HGNC Symbol;Acc:HGNC:20973],protein_coding,19,14147743,14206187
ENSG00000117114,ADGRL2,adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582],protein_coding,1,81306160,81992436
ENSG00000150471,ADGRL3,adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974],protein_coding,4,61201258,62078335
ENSG00000162618,ADGRL4,adhesion G protein-coupled receptor L4 [Source:HGNC Symbol;Acc:HGNC:20822],protein_coding,1,78889764,79006718
ENSG00000164199,ADGRV1,adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416],protein_coding,5,90529344,91164221
ENSG00000187758,ADH1A,"alcohol dehydrogenase 1A (class I), alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:249]",protein_coding,4,99276367,99291028
ENSG00000196616,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]",protein_coding,4,99304964,99321442
ENSG00000248144,ADH1C,"alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]",protein_coding,4,99336492,99353027
ENSG00000198099,ADH4,"alcohol dehydrogenase 4 (class II), pi polypeptide [Source:HGNC Symbol;Acc:HGNC:252]",protein_coding,4,99123657,99157792
ENSG00000197894,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide [Source:HGNC Symbol;Acc:HGNC:253]",protein_coding,4,99070978,99088801
ENSG00000172955,ADH6,alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:HGNC:255],protein_coding,4,99202638,99219537
ENSG00000147576,ADHFE1,"alcohol dehydrogenase, iron containing, 1 [Source:HGNC Symbol;Acc:HGNC:16354]",protein_coding,8,66430185,66471601
ENSG00000182551,ADI1,acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576],protein_coding,2,3497361,3519736
ENSG00000181092,ADIPOQ,"adiponectin, C1Q and collagen domain containing [Source:HGNC Symbol;Acc:HGNC:13633]",protein_coding,3,186842690,186858463
ENSG00000159346,ADIPOR1,adiponectin receptor 1 [Source:HGNC Symbol;Acc:HGNC:24040],protein_coding,1,202940823,202958572
